ISIN,Local 1,Ticker,Issuer,Issuer Country,Coupon,Workout date,Final Maturity,Expected Remaining Life,Time To Maturity,Next Call Date,Next Coupon Date,Coupon Frequency,Bid Price,Ask Price,Bid_Ask_Spread,Index Price,Accrued Interest,Dirty Index Price,Coupon Payment,Notional Amount,Capped Notional Amount,Market Value,Capped Market Value,Cash Payment,Capped Cash Payment,Street Yield,Annual Yield,Semi-Annual Yield,Street Yield to Maturity,Annual Yield to Maturity,Semi-Annual Yield to Maturity,Duration,Street Modified Duration,Annual Modified Duration,Semi-Annual Modified Duration,Street Modified Duration to Maturity,Annual Modified Duration to Maturity,Semi-Annual Modified Duration to Maturity,Effective OA duration,Street Convexity,Annual Convexity,Semi-Annual Convexity,Street Convexity to Maturity,Annual Convexity to Maturity,Semi-Annual Convexity to Maturity,OA Convexity,Benchmark ISIN,Annual Benchmark Spread,Semi-Annual Benchmark Spread,Annual Benchmark Spread to BM-Curve,Semi-Annual Benchmark Spread to BM-Curve,Asset Swap Margin,OAS,Z-Spread,Z-Spread Over Libor,DV 01,Level 1,Level 4,Level 5,Level 6,Level 7,Level 8,Markit iBoxx Rating,Seniority Level 1,Seniority Level 2,Is Hybrid Capital,is Callable,1-5 Years,1-10 Years,1-15 Years,1-20 Years,3-5 Years,5-7 Years,5-10 Years,5-15 Years,7-10 Years,10-15 Years,15-20 Years,15-25 Years,20-25 Years,25-30 Years,5+ Years,7+ Years,10+ Years,15+ Years,25+ Years,30+ Years,Daily Return,Month-to-Date Return,Quarter-to-Date Return,Year-to-Date Return,Daily Sovereign Curve Swap Return,Daily Libor Swap Return,Month-to-date Sovereign Curve Swap Return,Month-to-date Libor Swap Return,Duration weighted exposure
US00206RBA95,,T,AT&T Inc,UNITED STATES,5.55,15/08/2041,15/08/2041,25.55555556,25.55555556,,15/02/2016,2,99.82064,100.8396,1.01896,99.82064,2.466666667,102.2873067,0.0,2000000000,2000000000.0,2045746133.0,2045746133.0,0.0,0.0,5.562955491,5.640321676,5.562955491,5.562955491,5.640321676,5.562955491,13.60185075,13.23375675,12.87562413,13.23375675,13.23375675,12.87562413,13.23375675,13.19078161,261.0849752,253.2392774,261.0849752,261.0849752,253.2392774,261.0849752,256.1061795,US912810RP57,281.7344838,275.9625303,298.4940328,292.522234,317.6042574,307.0237677,307.0589488,341.1386778,0.134924952,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.002035079,-0.014894942,-0.014894942,-0.014894942,0.003218313,0.00348029,0.038359121,0.056551736,0.008034565
US25468PCN42,,DIS,Walt Disney Co/The,UNITED STATES,2.75,16/08/2021,16/08/2021,5.558333333,5.558333333,,16/02/2016,2,102.57285,102.88932,0.31647,102.57285,1.214583333,103.7874333,0.0,750000000,750000000.0,778405750.0,778405750.0,0.0,0.0,2.254753018,2.267462796,2.254753018,2.254753018,2.267462796,2.254753018,5.137538234,5.080264525,5.023629308,5.080264525,5.080264525,5.023629308,5.080264525,5.133352601,29.74155596,31.53825247,29.74155596,29.74155596,31.53825247,29.74155596,27.8131494,US912828N480,80.5511918,79.8106687,70.19311325,69.53584271,77.78121404,68.09356719,68.15062961,79.18831216,0.053277749,G,Non-Financials,Consumer Services,Media,Media,Broadcasting & Entertainment,A,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000215647,0.011375092,0.011375092,0.011375092,0.000824972,0.000712149,0.018579921,0.018945151,0.00305715
US713448BW74,,PEP,PepsiCo Inc,UNITED STATES,3.0,25/08/2021,25/08/2021,5.583333333,5.583333333,,25/02/2016,2,103.55082,104.05032,0.4995,103.55082,1.25,104.80082,0.0,750000000,750000000.0,786006150.0,786006150.0,0.0,0.0,2.31808507,2.331518866,2.31808507,2.31808507,2.331518866,2.31808507,5.12946377,5.070692289,5.012594191,5.070692289,5.070692289,5.012594191,5.070692289,5.124571009,29.73539823,31.50710131,29.73539823,29.73539823,31.50710131,29.73539823,27.82345088,US912828N480,86.9567988,86.1438739,76.18572836,75.45937542,84.38371886,74.37155811,74.42408937,85.45706334,0.053705924,G,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,A,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.002492341,0.013195511,0.013195511,0.013195511,0.000828768,0.000722483,0.018660229,0.019006701,0.003087
US539830AY52,,LMT,Lockheed Martin Corp,UNITED STATES,3.35,15/09/2021,15/09/2021,5.638888889,5.638888889,,15/03/2016,2,103.03588,103.56461,0.52873,103.03588,1.209722222,104.2456022,0.0,900000000,900000000.0,938210420.0,938210420.0,0.0,0.0,2.764415606,2.783520591,2.764415606,2.764415606,2.783520591,2.764415606,5.133953368,5.063958932,4.994918775,5.063958932,5.063958932,4.994918775,5.063958932,5.1297122,29.80034484,31.4231348,29.80034484,29.80034484,31.4231348,29.80034484,28.03362181,US912828N480,132.1569713,130.7769275,120.4681411,119.1820457,128.0426306,119.1962333,119.1534231,130.2291016,0.053474994,G,Non-Financials,Industrials,Industrial Goods & Services,Aerospace & Defense,Aerospace,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.003008543,0.00806265,0.00806265,0.00806265,0.000842888,0.00074096,0.018852592,0.0191431,0.003684774
US88732JBA51,,TWC,Time Warner Cable Inc,UNITED STATES,4.0,1/6/2021,1/9/2021,5.6,5.6,,1/3/2016,2,101.86013,102.36279,0.50266,101.86013,1.6,103.46013,0.0,1000000000,1000000000.0,1034601300.0,1034601300.0,0.0,0.0,3.61465887,3.647323267,3.61465887,3.629367705,3.66229848,3.629367705,4.799018341,4.713824012,4.630142091,4.713824012,4.91152669,4.823986585,4.91152669,4.949243,26.21888726,27.52985548,26.21888726,28.4419055,29.76385749,28.4419055,24.33622232,US912828N480,218.5372389,215.8012539,207.4908405,204.8436404,215.1538702,204.4496307,208.289174,219.0262128,0.051204932,G,Non-Financials,Consumer Services,Media,Media,Broadcasting & Entertainment,BBB,*,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.007932645,0.009722314,0.009722314,0.009722314,0.000773786,0.000640648,0.017859807,0.018410968,0.004063345
US88732JBB35,,TWC,Time Warner Cable Inc,UNITED STATES,5.5,1/9/2041,1/9/2041,25.6,25.6,,1/3/2016,2,88.24444,89.35511,1.11067,88.24444,2.2,90.44444,0.0,1250000000,1250000000.0,1130555500.0,1130555500.0,0.0,0.0,6.442925393,6.546703612,6.442925393,6.442925393,6.546703612,6.442925393,12.95701711,12.55263854,12.16088032,12.55263854,12.55263854,12.16088032,12.55263854,12.51578489,241.7494249,232.6020953,241.7494249,241.7494249,232.6020953,241.7494249,285.9585697,US912810RP57,372.3726774,363.9595205,388.956938,380.346026,370.5472817,399.0485707,400.3193169,433.5263728,0.113198316,G,Non-Financials,Consumer Services,Media,Media,Broadcasting & Entertainment,BBB,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.033738916,-0.017893925,-0.017893925,-0.017893925,0.003215809,0.003482253,0.038447487,0.056618585,0.0044402
US35177PAW77,,ORAFP,Orange SA,FRANCE,4.125,14/09/2021,14/09/2021,5.636111111,5.636111111,,14/03/2016,2,105.82252,106.36006,0.53754,105.82252,1.501041667,107.3235617,0.0,1000000000,1000000000.0,1073235617.0,1073235617.0,0.0,0.0,2.994026428,3.016436913,2.994026428,2.994026428,3.016436913,2.994026428,5.034537417,4.96028135,4.88712051,4.96028135,4.96028135,4.88712051,4.96028135,5.029409835,28.96613845,30.48998747,28.96613845,28.96613845,30.48998747,28.96613845,27.2866406,US912828N480,155.4486035,153.7380097,143.8056613,142.1886471,153.7367885,143.265269,143.2243091,154.0504052,0.053977418,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.003414714,0.002906951,0.002906951,0.002906951,0.000842227,0.000739969,0.018843854,0.019136285,0.004215079
US89233P5F99,,TOYOTA,Toyota Motor Credit Corp,UNITED STATES,3.4,15/09/2021,15/09/2021,5.638888889,5.638888889,,15/03/2016,2,104.67356,104.94198,0.26842,104.67356,1.227777778,105.9013378,0.0,1000000000,1000000000.0,1059013378.0,1059013378.0,0.0,0.0,2.505681725,2.521377827,2.505681725,2.505681725,2.521377827,2.505681725,5.132158555,5.068656357,5.005939896,5.068656357,5.068656357,5.005939896,5.068656357,5.127896804,29.86048838,31.56752183,29.86048838,29.86048838,31.56752183,29.86048838,28.01788628,US912828N480,105.9426949,104.9035394,94.25386471,93.30865762,103.2736019,93.00424329,92.96094829,104.0305538,0.054305113,D,Non-Financials,Consumer Goods,Automobiles & Parts,Automobiles & Parts,Automobiles,A,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.005838857,0.011512149,0.011512149,0.011512149,0.000842888,0.00074096,0.018852592,0.0191431,0.004159222
US428236BR31,,HPQ,Hewlett-Packard Co,UNITED STATES,6.0,15/09/2041,15/09/2041,25.63888889,25.63888889,,15/03/2016,2,82.56864,83.00606,0.43742,82.56864,2.166666667,84.73530667,0.0,1200000000,1200000000.0,1016823680.0,1016823680.0,0.0,0.0,7.545955346,7.688308951,7.545955346,7.545955346,7.688308951,7.545955346,11.90247247,11.4697224,11.05270626,11.4697224,11.4697224,11.05270626,11.4697224,11.4815882,210.7857732,200.8687187,210.7857732,210.7857732,200.8687187,210.7857732,208.1867322,US912810RP57,486.5332113,474.2625158,502.9640945,490.4974728,447.971604,519.5144072,519.5193774,550.9714587,0.09728959,G,Non-Financials,Technology,Technology,Technology Hardware & Equipment,Computer Hardware,BBB,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.001644045,-0.049696643,-0.049696643,-0.049696643,0.003215811,0.003483248,0.038518952,0.056678947,0.003993524
US458140AJ91,,INTC,Intel Corp,UNITED STATES,3.3,1/10/2021,1/10/2021,5.683333333,5.683333333,,1/4/2016,2,104.92903,105.26261,0.33358,104.92903,1.045,105.97403,0.0,2000000000,2000000000.0,2119480600.0,2119480600.0,0.0,0.0,2.367523857,2.38153678,2.367523857,2.367523857,2.38153678,2.367523857,5.191175656,5.13044342,5.070421699,5.13044342,5.13044342,5.070421699,5.13044342,5.186530652,30.48303692,32.25019745,30.48303692,30.48303692,32.25019745,30.48303692,28.57851824,US912828N480,91.9585902,91.0877526,79.53555222,78.76456419,88.93602961,78.2274018,78.23468495,89.43623161,0.054963755,G,Non-Financials,Technology,Technology,Technology Hardware & Equipment,Semiconductors,A,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.002696875,0.013477679,0.013477679,0.013477679,0.000854097,0.000757187,0.019020121,0.019250868,0.008324154
US767201AQ92,,RIOLN,Rio Tinto Finance USA Ltd,AUSTRALIA,3.75,20/09/2021,20/09/2021,5.652777778,5.652777778,,20/03/2016,2,95.78649,96.37822,0.59173,95.78649,1.302083333,97.08857333,0.0,1150000000,1150000000.0,1116518593.0,1116518593.0,0.0,0.0,4.604168311,4.657164226,4.604168311,4.604168311,4.657164226,4.604168311,5.065043053,4.951065362,4.839652489,4.951065362,4.951065362,4.839652489,4.951065362,5.059761215,28.80087399,29.83140281,28.80087399,28.80087399,29.83140281,28.80087399,27.57194467,US912828N480,319.5213348,314.752198,307.6030647,302.9297204,298.4630063,306.9320691,306.8899762,317.808096,0.0491245,G,Non-Financials,Basic Materials,Basic Resources,Mining,General Mining,A,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.003643105,-0.01517319,-0.01517319,-0.01517319,0.000846194,0.000745922,0.018896181,0.019177144,0.004385071
US06406HBY45,,BK,Bank of New York Mellon Corp/The,UNITED STATES,3.55,23/08/2021,23/09/2021,5.661111111,5.661111111,,23/03/2016,2,104.70567,104.97401,0.26834,104.70567,1.203055556,105.9087256,0.0,1500000000,1500000000.0,1588630883.0,1588630883.0,0.0,0.0,2.637027062,2.654411841,2.637027062,2.648920082,2.666462026,2.648920082,5.064582621,4.998674423,4.933623924,4.998674423,5.066580578,5.000352902,5.066580578,5.109533682,29.10650591,30.756903,29.10650591,29.8929102,31.55177067,29.8929102,26.88957262,US912828N480,119.2460963,118.0380731,107.1901622,106.079038,117.3621085,105.9986111,107.3008244,118.3795772,0.05411442,G,Financials,Financials,Banks,Banks,Banks,A,SEN,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00314951,0.005166325,0.005166325,0.005166325,0.00082889,0.000720682,0.018642431,0.018993037,0.006239268
US40429CGD83,,HSBC,HSBC Finance Corp,UNITED STATES,6.676,15/01/2021,15/01/2021,4.972222222,4.972222222,,15/07/2016,2,113.63857,113.69839,0.05982,113.63857,0.185444444,113.8240144,3.338,2923214000,2923214000.0,3327319526.0,3327319526.0,97576883.32,97576883.32,3.65128093,3.684610561,3.65128093,3.65128093,3.684610561,3.65128093,4.353626799,4.275570258,4.1989132,4.275570258,4.275570258,4.1989132,4.275570258,4.349888014,21.92624709,23.17190908,21.92624709,21.92624709,23.17190908,21.92624709,20.53732355,US912828N480,222.2659683,219.4634599,221.5902551,218.7931777,239.5031661,222.3835897,222.39381,230.0227627,0.049512172,G,Financials,Financials,Banks,Banks,Banks,A,SEN,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001202538,-0.004318455,-0.004318455,-0.004318455,0.00068141,0.000528879,0.016490429,0.01746056,0.013451109
US58013MEM29,,MCD,McDonald's Corp,UNITED STATES,2.625,15/01/2022,15/01/2022,5.972222222,5.972222222,,15/07/2016,2,98.117,98.38828,0.27128,98.117,0.072916667,98.18991667,1.3125,750000000,750000000.0,736424375.0,736424375.0,9843750.0,9843750.0,2.971332116,2.993404152,2.971332116,2.971332116,2.993404152,2.971332116,5.557758111,5.476397137,5.396227221,5.476397137,5.476397137,5.396227221,5.476397137,5.554251199,34.08603898,35.7150566,34.08603898,34.08603898,35.7150566,34.08603898,32.30448015,US912828N308,120.1059765,118.6947798,135.9499387,134.4113969,140.0572628,134.6388063,134.6478666,146.6930895,0.054537146,D,Non-Financials,Consumer Services,Travel & Leisure,Travel & Leisure,Restaurants & Bars,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000775579,0.008034192,0.008034192,0.008034192,0.000922281,0.000865218,0.019973836,0.019943799,0.002930931
US74913GAX34,,CTL,Qwest Corp,UNITED STATES,6.75,1/12/2021,1/12/2021,5.85,5.85,,1/6/2016,2,104.36875,104.61875,0.25,104.36875,1.0125,105.38125,0.0,950000000,950000000.0,1001121875.0,1001121875.0,0.0,0.0,5.855159018,5.940866236,5.855159018,5.855159018,5.940866236,5.855159018,4.906448141,4.766893542,4.631308309,4.766893542,4.766893542,4.631308309,4.766893542,4.897256112,27.70338145,28.33565239,27.70338145,27.70338145,28.33565239,27.70338145,26.82478615,US912828N480,447.8915358,439.8512687,432.7152186,424.7969304,438.4586044,435.425273,435.4734541,445.8805159,0.051607897,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.012417267,-0.003267009,-0.003267009,-0.003267009,0.000893856,0.000818815,0.019576953,0.01965133,0.003931856
US907818DK19,,UNP,Union Pacific Corp,UNITED STATES,4.163,15/04/2022,15/07/2022,6.472222222,6.472222222,,15/07/2016,2,108.59131,109.20012,0.60881,108.59131,0.115638889,108.7069489,2.0815,750000000,750000000.0,815302116.7,815302116.7,15611250.0,15611250.0,2.656264689,2.673904044,2.656264689,2.706852731,2.72517036,2.706852731,5.571831501,5.498800158,5.426726054,5.498800158,5.692757531,5.616739103,5.692757531,5.684854268,35.10053426,36.82912191,35.10053426,37.62352973,39.35929153,37.62352973,31.24596683,US912828N308,88.1559657,87.1880371,95.7400902,94.71120457,114.3932606,98.25080247,102.8403617,115.4078007,0.061798316,G,Non-Financials,Industrials,Industrial Goods & Services,Industrial Transportation,Railroads,A,*,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.001074749,0.007976705,0.007976705,0.007976705,0.000982288,0.00085561,0.020655754,0.020573398,0.003263371
US25156PAN33,,DT,Deutsche Telekom International Finance BV,NETHERLANDS,6.0,8/7/2019,8/7/2019,3.452777778,3.452777778,,8/7/2016,2,112.41289,112.56404,0.15115,112.41289,0.283333333,112.6962233,3.0,750000000,750000000.0,845221675.0,845221675.0,22500000.0,22500000.0,2.243376711,2.255958558,2.243376711,2.243376711,2.255958558,2.243376711,3.181133607,3.145847008,3.110951823,3.145847008,3.145847008,3.110951823,3.145847008,3.177179445,11.95852071,13.21585246,11.95852071,11.95852071,13.21585246,11.95852071,10.61322795,US912828N225,116.8427014,115.878601,106.4933788,105.5946136,112.8705009,107.591622,107.6039606,107.9941862,0.035805612,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358526,0.007926171,0.007926171,0.007926171,0.000330293,0.00038216,0.009926929,0.011701133,0.003407933
US56585AAD46,,MPC,Marathon Petroleum Corp,UNITED STATES,5.125,1/3/2021,1/3/2021,5.1,5.1,,1/3/2016,2,101.571,102.176,0.605,101.571,2.05,103.621,0.0,997853000,997853000.0,1033985257.0,1033985257.0,0.0,0.0,4.773221958,4.830181077,4.773221958,4.773221958,4.830181077,4.773221958,4.468334248,4.36417829,4.262450186,4.36417829,4.36417829,4.262450186,4.36417829,4.46156824,22.947541,23.92323073,22.947541,22.947541,23.92323073,22.947541,21.76935179,US912828N480,336.8230199,331.6575627,334.0364593,328.8933989,333.0441447,333.9023313,333.9545513,342.4169273,0.046231216,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.011279023,-0.027832354,-0.027832354,-0.027832354,0.00071155,0.000559018,0.016946473,0.017771908,0.004060925
US56585AAF93,,MPC,Marathon Petroleum Corp,UNITED STATES,6.5,1/3/2041,1/3/2041,25.1,25.1,,1/3/2016,2,92.51921,94.14239,1.62318,92.51921,2.6,95.11921,0.0,1249545000,1249545000.0,1188557333.0,1188557333.0,0.0,0.0,7.144466803,7.272075317,7.144466803,7.144466803,7.272075317,7.144466803,11.89515948,11.48489232,11.08877538,11.48489232,11.48489232,11.08877538,11.48489232,11.47436746,208.758174,199.7747886,208.758174,208.758174,199.7747886,208.758174,204.5784696,US912810RP57,444.9098479,434.1136615,463.4661034,452.4486473,448.3600891,477.2181585,478.5286336,509.3941882,0.109143277,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,BBB,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.005842188,-0.075064656,-0.075064656,-0.075064656,0.003214719,0.003464865,0.037448359,0.055838594,0.004667999
US36962G5J92,,GE,General Electric Capital Corp,UNITED STATES,4.65,17/10/2021,17/10/2021,5.727777778,5.727777778,,17/04/2016,2,111.78642,112.26923,0.48281,111.78642,1.265833333,113.0522533,0.0,1506300000,1506300000.0,1702906092.0,1702906092.0,0.0,0.0,2.432435128,2.44722698,2.432435128,2.432435128,2.44722698,2.432435128,5.07915324,5.018121959,4.957824033,5.018121959,5.018121959,4.957824033,5.018121959,5.072213845,29.70417556,31.41430815,29.70417556,29.70417556,31.41430815,29.70417556,27.83691033,US912828N480,98.5276102,97.5788797,85.37036441,84.52738464,99.37422631,85.40773576,85.40701857,96.32157953,0.05734252,G,Financials,Financials,Financial Services,General Financial,Specialty Finance,AA,SEN,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000107396,0.011603999,0.011603999,0.011603999,0.000864669,0.000773303,0.01915735,0.019359378,0.006688078
US92343VBC72,,VZ,Verizon Communications Inc,UNITED STATES,3.5,1/11/2021,1/11/2021,5.766666667,5.766666667,,1/5/2016,2,102.70555,102.97246,0.26691,102.70555,0.816666667,103.5222167,0.0,1850000000,1535223450.0,1915161008.0,1589297346.0,0.0,0.0,2.985191187,3.007469603,2.985191187,2.985191187,3.007469603,2.985191187,5.239460462,5.162406608,5.086485943,5.162406608,5.162406608,5.086485943,5.162406608,5.23548451,30.91287282,32.47931041,30.91287282,30.91287282,32.47931041,30.91287282,29.19737691,US912828N480,154.5518725,152.8544856,140.7521949,139.1657222,148.2403259,139.8632344,139.856374,151.198012,0.054198896,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0013377,0.010325194,0.010325194,0.010325194,0.000873447,0.000787741,0.019298751,0.019452058,0.006241886
US92343VBE39,,VZ,Verizon Communications Inc,UNITED STATES,4.75,1/11/2041,1/11/2041,25.76666667,25.76666667,,1/5/2016,2,91.79418,92.91749,1.12331,91.79418,1.108333333,92.90251333,0.0,750000000,622387885.0,696768850.0,578213987.9,0.0,0.0,5.339319671,5.410590507,5.339319671,5.339319671,5.410590507,5.339319671,14.46577605,14.08963084,13.72326631,14.08963084,14.08963084,13.72326631,14.08963084,14.04253925,287.029878,278.8064365,287.029878,287.029878,278.8064365,287.029878,281.8509529,US912810RP57,258.7613669,253.5989483,274.6882959,269.3359603,278.7772506,280.7797961,280.7900605,316.2947731,0.130458719,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.003308055,-0.012568036,-0.012568036,-0.012568036,0.003215697,0.003488179,0.038806793,0.056871812,0.002270906
US05565QBU13,,BPLN,BP Capital Markets PLC,UNITED KINGDOM,3.561,1/11/2021,1/11/2021,5.766666667,5.766666667,,1/5/2016,2,101.16512,101.69027,0.52515,101.16512,0.8309,101.99602,0.0,1000000000,1000000000.0,1019960200.0,1019960200.0,0.0,0.0,3.336516446,3.364347301,3.336516446,3.336516446,3.364347301,3.336516446,5.225769343,5.140020528,5.055678751,5.140020528,5.140020528,5.055678751,5.140020528,5.221653405,30.70141739,32.1476966,30.70141739,30.70141739,32.1476966,30.70141739,29.09487031,US912828N480,190.2396423,187.9870115,176.4399647,174.2982481,181.5705175,175.6471044,175.6409876,186.9502466,0.053258787,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,A,*,*,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.002014865,-0.008676942,-0.008676942,-0.008676942,0.000873447,0.000787741,0.019298751,0.019452058,0.004005843
US68389XAM74,,ORCL,Oracle Corp,UNITED STATES,5.375,15/07/2040,15/07/2040,24.47222222,24.47222222,,15/07/2016,2,108.68256,109.75474,1.07218,108.68256,0.149305556,108.8318656,2.6875,2240435000,2240435000.0,2438307207.0,2438307207.0,60211690.63,60211690.63,4.769848792,4.826727436,4.769848792,4.769848792,4.826727436,4.769848792,14.31344034,13.98002726,13.6543806,13.98002726,13.98002726,13.6543806,13.98002726,13.93644947,274.1850672,268.0730997,274.1850672,274.1850672,268.0730997,274.1850672,268.7671255,US912810RP57,200.3750598,196.6518604,221.4072645,217.4332715,255.7032988,225.2606944,225.2706849,258.9270113,0.151672979,G,Non-Financials,Technology,Technology,Software & Computer Services,Software,A,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-0.005599797,-0.02175937,-0.02175937,-0.02175937,0.003210059,0.003458528,0.036173356,0.055006516,0.009812808
US68389XAK19,,ORCL,Oracle Corp,UNITED STATES,3.875,15/07/2020,15/07/2020,4.472222222,4.472222222,,15/07/2016,2,107.54081,107.96236,0.42155,107.54081,0.107638889,107.6484489,1.9375,993775000,993775000.0,1069783373.0,1069783373.0,19254390.63,19254390.63,2.099504639,2.110524438,2.099504639,2.099504639,2.110524438,2.099504639,4.159086502,4.115879956,4.073122261,4.115879956,4.115879956,4.073122261,4.115879956,4.155429543,19.75607141,21.34220019,19.75607141,19.75607141,21.34220019,19.75607141,18.06771278,US912828N480,64.857356,64.2858308,73.2697859,72.64515315,79.09377801,71.69514679,71.70281487,78.05263484,0.044732554,G,Non-Financials,Technology,Technology,Software & Computer Services,Software,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001537838,0.010595118,0.010595118,0.010595118,0.000561263,0.000452429,0.014360194,0.0156315,0.004277141
US87938WAH60,,TELEFO,Telefonica Emisiones SAU,SPAIN,5.877,15/07/2019,15/07/2019,3.472222222,3.472222222,,15/07/2016,2,110.79698,111.14778,0.3508,110.79698,0.16325,110.96023,2.9385,1000000000,1000000000.0,1109602300.0,1109602300.0,29385000.0,29385000.0,2.604270398,2.621225958,2.604270398,2.604270398,2.621225958,2.604270398,3.203342952,3.162167259,3.121520837,3.162167259,3.162167259,3.121520837,3.162167259,3.199093226,12.06104913,13.27387139,12.06104913,12.06104913,13.27387139,12.06104913,10.74900516,US912828N225,153.3694414,151.9679697,142.6638211,141.3299338,149.2625406,143.679249,143.6873152,144.203061,0.035497212,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003759795,0.007073733,0.007073733,0.007073733,0.000334339,0.000382636,0.010010969,0.011778371,0.004473316
